{-698.019,-103.439,-683.338,-860.424,-679.162,-96.2349,-929.577,},
{-685.377,-104.911,-675.19,-860.367,-649.758,-109.08,-905.552,},
{-682.969,-99.5003,-680.272,-864.851,-646.153,-125.562,-910.933,},
{-675.444,-93.1765,-669.452,-860.322,-626.655,-118.336,-899.513,},
{-686.882,-94.4045,-679.092,-860.973,-641.984,-118.98,-909.453,},
{-673.036,-96.1737,-670.04,-852.221,-605.989,-114.729,-895.607,},
{-681.765,-101.299,-681.166,-855.556,-639.561,-120.16,-924.706,},
{-695.009,-103.132,-683.324,-861.01,-660.887,-124.708,-917.88,},
{-685.678,-101.308,-677.289,-857.971,-639.882,-128.87,-898.963,},
{-682.066,-92.8917,-672.179,-845.969,-636.57,-106.968,-900.444,},
{-691.096,-94.1141,-680.31,-857.396,-649.79,-115.998,-918.76,},
{-694.106,-101.629,-684.219,-863.403,-646.514,-127.703,-917.876,},
{-688.387,-96.8104,-684.192,-863.976,-649.775,-136.377,-924.139,},
{-676.347,-101.887,-676.347,-860.027,-626.959,-150.123,-894.126,},
{-675.143,-100.683,-673.945,-853.729,-629.048,-145.921,-900.41,},
{-695.912,-100.432,-686.025,-862.512,-665.681,-149.299,-932.263,},
{-678.454,-102.493,-675.158,-847.751,-631.76,-128.243,-898.629,},
{-675.745,-98.2821,-674.247,-847.139,-614.385,-131.831,-910.598,},
{-681.765,-97.6957,-676.971,-852.26,-632.976,-142.948,-905.535,},
{-688.086,-90.8038,-681.794,-852.589,-642.29,-146.57,-897.776,},
{-692.601,-77.001,-684.212,-855.605,-648.9,-142.39,-920.864,},
{-694.407,-84.8128,-685.119,-858.011,-648.312,-140.898,-923.868,},
{-698.922,-92.6311,-685.739,-858.93,-654.623,-146.312,-920.595,},
{-685.678,-88.3958,-682.981,-856.473,-627.311,-161.553,-913.342,},
{-668.822,-74.2425,-672.417,-845.91,-607.162,-142.298,-890.195,},
{-687.484,-76.0881,-684.488,-849.889,-644.382,-129.477,-912.152,},
{-705.243,-90.5439,-692.06,-854.164,-673.515,-128.946,-923.621,},
{-698.32,-90.5276,-686.335,-851.436,-656.715,-133.716,-914.601,},
{-687.785,-84.7973,-676.699,-841.501,-640.493,-125.28,-902.868,},
{-679.959,-81.776,-677.562,-844.162,-631.469,-133.646,-896.24,},
{-682.367,-78.1781,-679.97,-845.671,-643.156,-139.352,-900.445,},
{-670.026,-72.1432,-666.431,-839.323,-628.72,-132.708,-877.919,},
{-670.327,-74.8466,-671.525,-842.62,-624.232,-126.113,-900.088,},
{-675.143,-77.2602,-678.139,-846.238,-637.429,-133.028,-902.208,},
{-670.929,-76.9501,-676.622,-847.118,-618.249,-139.008,-891.703,},
{-672.735,-67.9455,-677.529,-849.823,-621.252,-148.31,-911.183,},
{-694.106,-87.5148,-697.701,-866.399,-665.671,-162.185,-936.149,},
{-674.24,-69.7508,-685.925,-853.425,-638.621,-145.917,-903.102,},
{-683.571,-74.5774,-691.96,-858.861,-644.66,-142.955,-930.706,},
{-681.163,-68.2656,-684.459,-856.153,-644.945,-152.241,-917.215,},
{-692.3,-77.3006,-693.199,-859.799,-662.069,-157.381,-932.246,},
{-684.173,-83.8879,-681.476,-850.773,-638.377,-140.858,-908.242,},
{-676.949,-85.973,-679.046,-845.647,-640.133,-132.135,-908.807,},
{-673.939,-91.3712,-677.534,-839.94,-628.143,-117.731,-906.396,},
{-678.755,-95.2863,-681.152,-851.648,-626.673,-141.737,-908.516,},
{-667.618,-85.3505,-673.011,-849.799,-606.856,-156.986,-890.189,},
{-684.173,-80.5847,-677.881,-845.08,-657.534,-136.361,-907.943,},
{-687.183,-87.7988,-687.782,-851.386,-653.959,-157.661,-905.261,},
{-683.27,-103.405,-688.963,-851.968,-631.787,-162.144,-901.947,},
{-685.076,-106.712,-688.372,-857.369,-640.178,-167.848,-917.233,},
{-687.183,-103.114,-685.685,-856.78,-642.285,-157.661,-914.847,},
{-690.193,-100.118,-684.5,-852.299,-653.975,-147.778,-919.055,},
{-681.464,-98.5959,-683.561,-854.057,-645.546,-160.937,-902.837,},
{-677.551,-97.3855,-681.746,-855.837,-630.259,-163.021,-905.814,},
{-653.772,-86.8194,-661.862,-838.65,-587.922,-146.438,-869.753,},
{-677.25,-85.9737,-680.246,-852.54,-637.74,-155.224,-914.5,},
{-687.183,-92.0029,-686.883,-858.278,-653.36,-164.258,-931.023,},
{-682.969,-98.8997,-680.572,-855.562,-635.976,-170.838,-910.034,},
{-682.367,-99.4989,-679.97,-855.26,-638.068,-164.239,-906.736,},
{-685.678,-96.5037,-684.48,-857.971,-640.182,-166.051,-928.619,},
{-679.056,-89.2811,-676.06,-848.952,-630.267,-159.729,-905.522,},
{-678.755,-73.6652,-672.463,-842.359,-643.435,-157.629,-912.111,},
{-675.745,-70.3549,-677.243,-848.338,-638.031,-166.013,-919.585,},
{-675.143,-79.9629,-671.248,-841.144,-634.735,-162.712,-902.208,},
{-667.016,-76.3403,-664.619,-838.71,-617.928,-167.778,-897.076,},
{-667.919,-75.7418,-664.623,-838.115,-620.028,-167.182,-905.768,},
{-677.25,-85.0728,-669.76,-840.554,-640.134,-167.518,-911.205,},
{-677.551,-81.7703,-664.068,-844.75,-640.435,-180.712,-900.422,},
{-660.394,-76.3247,-655.301,-831.788,-605.02,-160.856,-889.556,},
{-674.24,-78.7596,-664.353,-836.346,-638.322,-164.807,-903.102,},
{-689.892,-79.0967,-680.005,-850.499,-660.259,-189.755,-926.243,},
{-676.648,-66.7535,-667.66,-841.151,-639.233,-177.41,-899.819,},
{-673.638,-58.9389,-665.249,-833.646,-628.441,-163.006,-902.201,},
{-670.929,-59.5331,-663.439,-836.93,-619.147,-190.581,-916.267,},
{-666.715,-71.2346,-658.625,-827.922,-621.817,-174.973,-896.476,},
{-685.076,-88.995,-667.998,-836.994,-636.287,-183.739,-915.736,},
{-679.658,-91.9852,-663.779,-838.168,-619.196,-200.51,-894.741,},
{-695.009,-86.0154,-673.736,-840.335,-645.322,-193.073,-923.272,},
{-695.31,-86.0161,-676.434,-842.433,-652.507,-195.472,-931.362,},
{-691.397,-80.902,-674.319,-842.715,-636.023,-198.456,-921.757,},
{-686.882,-82.6931,-673.1,-844.193,-621.63,-212.831,-923.233,},
{-685.678,-83.2909,-672.195,-842.09,-632.1,-209.828,-913.042,},
{-678.454,-80.8715,-667.069,-840.859,-614.998,-213.698,-904.321,},
{-681.163,-77.875,-672.175,-839.373,-615.911,-218.806,-929.496,},
{-673.939,-73.0533,-662.554,-834.247,-626.647,-221.776,-907.594,},
{-663.705,-76.6328,-652.619,-827.309,-612.521,-221.437,-895.563,},
{-671.531,-80.2547,-662.842,-832.138,-617.354,-220.868,-917.768,},
{-691.698,-86.9085,-675.519,-846.313,-640.215,-240.735,-931.344,},
{-699.524,-104.344,-688.738,-860.431,-631.279,-264.752,-934.078,},
{-691.999,-104.326,-682.411,-855.902,-622.557,-270.12,-916.068,},
{-689.591,-89.9065,-673.712,-843.906,-631.523,-256.019,-914.858,},
{-693.805,-83.0097,-681.521,-849.918,-638.431,-271.627,-917.575,},
{-685.979,-82.9913,-677.59,-847.485,-627.612,-256.904,-912.445,},
{-678.153,-83.8738,-676.355,-843.555,-608.711,-257.774,-879.156,},
{-682.367,-82.6825,-677.274,-850.765,-624.898,-278.179,-904.938,},
{-692.3,-88.4114,-679.417,-847.813,-663.865,-263.225,-935.541,},
{-691.096,-87.5077,-672.82,-842.115,-639.314,-262.021,-924.452,},
{-687.183,-75.1865,-674.3,-846.592,-629.414,-280.297,-919.34,},
{-682.367,-80.2801,-668.285,-840.877,-628.49,-270.683,-908.833,},
{-698.019,-96.5327,-680.342,-850.836,-656.114,-273.742,-920.59,},
{-694.407,-97.4251,-676.73,-852.917,-640.23,-280.624,-908.291,},
{-691.096,-89.0091,-672.22,-845.411,-636.021,-280.911,-896.293,},
{-677.551,-89.8782,-665.267,-845.05,-601.823,-283.258,-887.841,},
{-695.912,-85.1167,-678.834,-855.321,-637.844,-290.225,-929.867,},
{-708.253,-89.65,-684.584,-861.969,-670.539,-285.175,-926.93,},
{-696.815,-85.7194,-678.838,-858.921,-645.033,-281.233,-925.677,},
{-698.019,-90.2266,-676.447,-862.222,-647.135,-296.53,-920.59,},
{-688.387,-83.8978,-671.309,-851.991,-627.027,-282.7,-897.778,},
{-692.3,-86.3093,-668.631,-854.705,-625.253,-275.519,-906.184,},
{-687.785,-79.6923,-669.209,-851.688,-629.717,-275.801,-914.55,},
{-703.437,-82.732,-677.071,-859.55,-656.145,-303.447,-923.612,},
{-704.039,-79.7305,-675.875,-860.152,-649.862,-301.65,-913.13,},
{-696.514,-80.3134,-671.646,-854.425,-636.95,-292.626,-909.2,},
{-689.29,-82.6988,-667.718,-850.497,-621.644,-293.498,-901.677,},
{-700.126,-83.9254,-665.671,-849.647,-645.949,-289.641,-912.213,},
{-692.902,-76.7014,-657.548,-842.123,-638.426,-278.52,-899.896,},
{-689.892,-72.4902,-652.44,-836.716,-629.729,-278.208,-889.398,},
{-687.183,-69.4809,-653.027,-832.808,-633.904,-266.504,-895.376,},
{-685.979,-71.8804,-649.127,-830.705,-621.625,-254.206,-876.498,},
{-696.815,-77.3112,-663.258,-849.632,-630.067,-285.731,-898.118,},
{-691.096,-85.4056,-661.434,-851.703,-613.273,-282.111,-876.522,},
{-700.126,-79.7213,-666.869,-849.946,-633.378,-274.35,-906.821,},
{-707.049,-69.8279,-674.092,-857.768,-639.702,-287.269,-918.537,},
{-712.768,-69.541,-674.418,-859.292,-643.925,-292.089,-921.26,},
{-705.845,-78.8339,-668.993,-851.47,-628.92,-286.965,-896.963,},
{-694.106,-75.2028,-661.149,-851.417,-612.991,-287.819,-872.343,},
{-696.213,-77.3098,-663.855,-849.03,-624.975,-284.229,-907.102,},
{-704.641,-89.3413,-664.493,-852.364,-635.498,-280.963,-902.948,},
{-694.106,-86.3136,-658.752,-846.024,-611.494,-269.529,-880.131,},
{-695.009,-80.6101,-658.756,-843.93,-605.812,-270.132,-889.122,},
{-700.728,-73.1163,-662.378,-845.454,-625.599,-274.952,-889.749,},
{-714.273,-79.7545,-672.627,-854.804,-640.341,-277.702,-907.488,},
{-726.915,-89.9942,-685.568,-863.251,-644.902,-278.65,-924.923,},
{-717.584,-86.9693,-681.93,-858.715,-620.006,-269.319,-904.209,},
{-709.758,-91.7556,-677.4,-858.38,-605.595,-270.189,-897.581,},
{-728.721,-106.815,-687.674,-862.66,-644.912,-262.466,-909.055,},
{-743.47,-111.054,-700.925,-873.514,-662.953,-268.819,-930.993,},
{-731.129,-110.124,-695.175,-868.065,-643.129,-268.772,-922.546,},
{-728.119,-113.12,-693.664,-866.253,-631.738,-257.666,-915.043,},
{-712.166,-97.4669,-677.411,-851.199,-619.976,-226.721,-890.702,},
{-724.206,-100.198,-690.05,-865.936,-632.614,-261.249,-918.919,},
{-725.109,-100.2,-693.35,-873.131,-626.932,-277.744,-926.711,},
{-717.283,-89.9716,-687.921,-868.002,-623.297,-262.722,-910.797,},
{-726.313,-91.194,-692.457,-866.844,-656.871,-255.56,-902.753,},
{-717.584,-88.7711,-687.922,-859.314,-629.285,-246.831,-906.905,},
{-710.962,-95.6623,-685.195,-858.085,-616.377,-237.211,-915.56,},
{-735.042,-102.926,-693.995,-862.389,-663.205,-229.507,-940.539,},
{-725.109,-98.6984,-687.657,-862.644,-646.687,-244.161,-931.504,},
{-720.895,-93.2833,-688.537,-861.127,-640.977,-230.053,-916.207,},
{-704.942,-83.3361,-674.681,-845.773,-625.622,-196.109,-887.972,},
{-699.825,-77.3182,-672.86,-851.443,-615.716,-226.374,-901.727,},
{-698.019,-78.2149,-667.159,-845.442,-615.108,-205.378,-896.626,},
{-715.477,-81.2588,-677.426,-850.915,-648.43,-207.244,-933.555,},
{-716.079,-80.3594,-676.23,-851.517,-649.331,-215.642,-932.06,},
{-718.186,-78.5626,-674.143,-845.533,-648.445,-207.254,-923.383,},
{-706.748,-71.629,-665.102,-840.388,-620.544,-202.713,-914.042,},
{-707.952,-69.2294,-662.111,-837.996,-635.217,-190.124,-908.356,},
{-713.972,-67.7421,-662.139,-838.622,-649.02,-188.348,-925.759,},
{-702.233,-68.9157,-658.49,-834.674,-626.206,-188.003,-916.117,},
{-696.514,-53.8876,-656.366,-827.757,-616.895,-166.992,-899.015,},
{-706.748,-62.0196,-666.899,-841.287,-637.905,-177.826,-897.866,},
{-707.651,-69.8293,-666.604,-843.388,-631.923,-179.328,-909.553,},
{-713.671,-88.1613,-668.13,-851.206,-643.331,-200.34,-930.551,},
{-697.718,-81.2171,-657.869,-838.549,-618.997,-193.383,-908.008,},
{-693.203,-76.7021,-652.755,-835.233,-602.21,-180.472,-895.405,},
{-681.464,-64.9631,-644.911,-827.689,-601.247,-176.829,-856.106,},
{-711.865,-77.0462,-668.122,-846.404,-647.511,-187.44,-936.833,},
{-715.477,-71.0489,-678.325,-849.716,-650.225,-191.652,-940.744,},
{-702.835,-74.923,-672.574,-845.764,-622.318,-174.512,-911.028,},
{-699.524,-83.3234,-675.855,-849.944,-626.191,-184.994,-902.624,},
{-709.758,-91.4553,-682.493,-851.188,-641.813,-177.837,-915.255,},
{-708.855,-87.8497,-681.291,-851.784,-628.638,-181.432,-908.96,},
{-714.875,-91.1671,-688.809,-859.901,-639.447,-191.35,-913.182,},
{-726.313,-91.194,-694.854,-866.245,-652.082,-191.094,-928.814,},
{-722.701,-90.2846,-693.339,-866.828,-640.987,-199.476,-920.709,},
{-718.487,-86.6712,-685.23,-862.614,-638.27,-194.962,-918.592,},
{-717.584,-92.0743,-685.825,-866.206,-630.781,-200.655,-918.587,},
{-716.079,-89.6684,-686.118,-862.603,-633.168,-195.252,-920.677,},
{-707.651,-86.3454,-683.083,-858.071,-628.032,-188.623,-911.35,},
{-703.136,-89.0374,-677.969,-850.559,-622.619,-170.616,-906.835,},
{-692.3,-84.5076,-670.728,-843.618,-596.518,-168.775,-883.717,},
{-691.999,-84.8072,-673.723,-839.422,-610.884,-156.78,-869.337,},
{-710.36,-93.8591,-692.383,-856.884,-633.734,-193.431,-914.059,},
{-707.952,-89.3491,-691.174,-858.971,-619.653,-193.722,-926.629,},
{-716.38,-83.363,-691.812,-856.911,-634.666,-181.461,-928.767,},
{-717.283,-79.4613,-688.52,-859.912,-645.746,-187.461,-935.361,},
{-709.457,-84.8482,-684.889,-861.075,-643.308,-194.627,-922.143,},
{-705.544,-85.1393,-680.976,-857.162,-634.605,-187.416,-918.53,},
{-696.815,-79.1129,-674.644,-852.029,-627.074,-183.784,-902.312,},
{-691.397,-74.2955,-673.42,-852.903,-627.043,-184.963,-910.673,},
{-690.795,-80.3,-676.713,-854.399,-621.952,-189.458,-915.463,},
{-687.183,-82.6938,-672.502,-844.195,-618.639,-160.659,-893.279,},
{-686.581,-83.293,-673.698,-846.889,-609.357,-180.747,-885.787,},
{-696.213,-84.2165,-679.734,-850.228,-625.574,-180.784,-932.864,},
{-695.009,-88.7181,-678.53,-848.425,-627.662,-183.777,-918.479,},
{-697.718,-93.8294,-680.64,-852.932,-633.963,-181.689,-905.012,},
{-699.223,-92.9321,-677.651,-852.939,-636.665,-179.896,-905.019,},
{-697.718,-90.8265,-680.94,-855.329,-632.466,-174.793,-909.805,},
{-707.651,-92.3513,-690.573,-859.569,-641.202,-180.528,-935.315,},
{-706.146,-97.4527,-681.578,-855.367,-636.704,-162.531,-920.629,},
{-698.019,-96.2324,-677.346,-855.33,-626.781,-171.795,-919.392,},
{-687.785,-95.0072,-672.505,-851.389,-614.452,-174.155,-907.361,},
{-685.377,-98.3048,-671.295,-845.385,-607.255,-160.353,-902.556,},
{-687.785,-100.112,-670.108,-850.19,-594.996,-162.761,-897.176,},
{-688.989,-98.9139,-671.012,-848.697,-611.765,-169.362,-904.371,},
{-707.952,-101.661,-683.084,-855.675,-654.374,-176.931,-915.546,},
{-698.621,-99.8374,-673.753,-845.744,-639.057,-160.404,-903.818,},
{-694.407,-100.128,-670.438,-841.231,-625.863,-154.091,-902.3,},
{-695.009,-89.0183,-670.141,-840.934,-632.451,-160.69,-908.893,},
{-689.591,-88.1047,-663.824,-836.415,-625.836,-141.479,-895.687,},
{-688.387,-87.8016,-658.126,-828.019,-620.741,-109.091,-886.095,},
{-689.29,-88.104,-661.726,-833.417,-616.555,-126.785,-898.98,},
{-692.3,-92.9158,-677.319,-847.214,-629.144,-174.172,-909.18,},
{-695.009,-83.6131,-672.238,-843.331,-634.547,-160.39,-915.484,},
{-694.106,-91.7189,-676.129,-847.822,-631.548,-160.086,-910.387,},
{-689.591,-91.7082,-675.509,-849,-620.149,-156.171,-910.665,},
{-688.387,-91.7054,-671.009,-844.2,-626.129,-141.774,-898.677,},
{-696.514,-89.6225,-671.047,-846.934,-634.256,-136.108,-916.389,},
{-681.765,-78.477,-660.193,-832.784,-621.303,-130.954,-892.953,},
{-687.785,-76.6894,-667.112,-839.103,-633.608,-139.373,-920.242,},
{-689.591,-76.6936,-670.116,-846.303,-630.625,-154.072,-914.559,},
{-691.397,-75.4967,-668.327,-850.506,-634.526,-156.478,-907.977,},
{-687.484,-70.0822,-663.515,-844.196,-632.709,-151.965,-899.271,},
{-683.872,-61.065,-661.401,-841.783,-613.831,-145.055,-906.743,},
{-678.153,-59.2498,-659.877,-836.962,-603.922,-149.531,-902.222,},
{-695.912,-69.5014,-669.546,-843.635,-641.137,-151.998,-912.792,},
{-695.31,-66.4971,-667.146,-840.036,-641.133,-156.193,-914.586,},
{-698.32,-72.51,-669.557,-840.949,-650.13,-142.712,-919.094,},
{-692.902,-62.8879,-664.439,-837.029,-630.344,-147.188,-917.271,},
{-693.203,-54.7807,-660.845,-835.832,-641.421,-139.394,-912.479,},
{-688.688,-51.4669,-658.727,-830.418,-638.402,-130.081,-906.766,},
{-684.775,-61.0671,-660.506,-834.296,-627.904,-137.562,-902.853,},
{-682.367,-61.9623,-657.499,-833.985,-621.605,-138.752,-910.331,},
{-680.561,-62.2583,-658.09,-837.273,-618.003,-149.84,-907.027,},
{-678.755,-62.8547,-652.089,-829.774,-619.49,-126.745,-889.644,},
{-673.939,-58.6393,-653.865,-825.557,-616.47,-123.728,-887.224,},
{-687.484,-62.5749,-663.515,-835.506,-630.613,-131.276,-908.258,},
{-694.407,-70.9994,-676.73,-842.429,-633.945,-139.099,-922.071,},
{-689.892,-61.98,-674.013,-840.312,-630.028,-130.086,-910.666,},
{-685.979,-57.4664,-674.294,-839.395,-615.04,-136.068,-914.242,},
{-702.835,-66.2145,-680.064,-847.262,-646.563,-131.635,-931.997,},
{-693.504,-67.9943,-673.73,-842.126,-640.824,-131.299,-921.168,},
{-689.591,-68.5857,-671.614,-843.307,-630.924,-142.378,-913.361,},
{-685.377,-58.0656,-665.603,-835.797,-628.806,-117.175,-904.054,},
{-682.668,-52.9542,-663.493,-836.084,-619.512,-128.859,-906.438,},
{-681.464,-61.6599,-664.985,-835.479,-601.845,-130.653,-897.146,},
{-675.745,-59.2441,-662.262,-836.053,-604.806,-131.531,-883.938,},
{-705.845,-75.8309,-685.471,-854.467,-664.24,-138.243,-929.914,},
{-694.106,-68.5963,-675.23,-846.623,-637.834,-122.006,-908.889,},
{-677.852,-69.459,-665.268,-837.56,-608.41,-114.148,-899.525,},
{-688.387,-76.3905,-676.103,-852.89,-621.938,-142.074,-928.033,},
{-690.795,-77.297,-676.713,-853.2,-634.822,-143.882,-914.265,},
{-690.193,-77.5959,-669.819,-846.905,-644.098,-141.781,-932.236,},
{-686.28,-71.2806,-664.708,-843.591,-638.688,-132.171,-922.032,},
{-690.494,-75.4946,-664.128,-840.914,-642.004,-115.396,-922.651,},
{-691.999,-79.7022,-668.629,-845.415,-633.931,-128.295,-905.584,},
{-688.387,-76.6908,-665.616,-843.001,-630.02,-123.484,-904.668,},
{-692.3,-77.6009,-677.919,-852.008,-630.042,-139.09,-898.695,},
{-695.31,-89.6196,-679.73,-853.52,-628.562,-130.107,-903.802,},
{-694.708,-92.6211,-686.019,-852.918,-638.436,-129.805,-900.504,},
{-691.096,-86.9071,-675.816,-845.111,-630.933,-118.397,-897.192,},
{-681.163,-80.2773,-667.68,-836.077,-616.211,-112.661,-881.567,},
{-686.28,-82.6917,-672.498,-840.295,-623.722,-124.975,-901.662,},
{-681.163,-82.6797,-667.081,-836.976,-615.313,-115.96,-902.237,},
{-672.735,-83.2604,-662.249,-838.436,-607.783,-117.127,-892.011,},
{-687.785,-86.599,-677.898,-849.591,-649.771,-127.079,-919.942,},
